Date,Matchid,PlayerID,Team,TeamId,Opposition,Oppositionid,Venue,PositionId,Appearances,TimePlayed,Starts,SubstituteOn,SubstituteOff,Goals,FirstGoal,WinningGoal,ShotsOnTargetincgoals,ShotsOffTargetincwoodwork,BlockedShots,DirectFreekickOnTarget,DirectFreekickOffTarget,BlockedDirectFreekick,GoalsfromInsideBox,ShotsOnfromInsideBox,ShotsOfffromInsideBox,BlockedShotsfromInsideBox,GoalsfromOutsideBox,ShotsOnTargetOutsideBox,ShotsOffTargetOutsideBox,BlockedShotsOutsideBox,HeadedGoals,HeadedShotsOnTarget,HeadedShotsOffTarget,HeadedBlockedShots,LeftFootGoals,LeftFootShotsOnTarget,LeftFootShotsOffTarget,LeftFootBlockedShots,RightFootGoals,RightFootShotsOnTarget,RightFootShotsOffTarget,RightFootBlockedShots,GoalsOpenPlay,GoalsfromCorners,Goalsfrompenalties,AttemptsOpenPlayontarget,AttemptsfromCornersontarget,AttemptsfromDirectFreeKickontarget,AttemptsfromSetPlayontarget,AttemptsfromPenaltiesontarget,AttemptsOpenPlayofftarget,AttemptsfromCornersofftarget,AttemptsfromDirectFreeKickofftarget,AttemptsfromSetPlayofftarget,Goalsasasubstitute,TotalSuccessfulPassesAll,TotalUnsuccessfulPassesAll,Assists,KeyPasses,TotalSuccessfulPassesExclCrossesCorners,TotalUnsuccessfulPassesExclCrossesCorners,SuccessfulPassesOwnHalf,UnsuccessfulPassesOwnHalf,SuccessfulPassesOppositionHalf,UnsuccessfulPassesOppositionHalf,SuccessfulPassesDefensivethird,UnsuccessfulPassesDefensivethird,SuccessfulPassesMiddlethird,UnsuccessfulPassesMiddlethird,SuccessfulPassesFinalthird,UnsuccessfulPassesFinalthird,SuccessfulShortPasses,UnsuccessfulShortPasses,SuccessfulLongPasses,UnsuccessfulLongPasses,SuccessfulFlickOns,UnsuccessfulFlickOns,SuccessfulCrossesCorners
22/02/2019,1003267,420825,Al-Baten,9623,Al-Taawon,6778,Away,4,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,9,1,4,0,5,1,2,0,3,0,4,1,9,1,0,0,0,0,0
15/03/2019,1003190,420825,Al-Baten,9623,Al-Raed,6773,Away,4,1,61,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,2,0,0,17,1,8,0,9,1,3,0,12,1,2,0,17,1,0,0,0,0,0
09/03/2019,1003283,420825,Al-Baten,9623,Al-Fateh,6772,Away,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,2,19,7,10,1,9,6,2,1,14,1,3,5,17,5,2,2,0,0,1
11/01/2019,1003230,464185,Al-Ahli,6770,Ohod,9624,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,65,5,52,1,13,4,30,0,33,4,2,1,61,4,4,1,0,0,0
08/03/2019,1003280,464185,Al-Ahli,6770,Al-Quadisiya,6775,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11,0,0,55,11,34,4,21,7,12,0,37,9,6,2,50,7,5,4,0,0,0
12/02/2019,1003263,464185,Al-Ahli,6770,Al-Nassr,6780,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,49,6,33,2,16,4,17,1,31,2,1,3,48,4,1,2,0,0,0
28/01/2019,1003234,464185,Al-Ahli,6770,Al-Taawon,6778,Away,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29/09/2018,1003246,464185,Al-Ahli,6770,Al-Baten,9623,Home,2,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,1,26,3,24,0,2,3,8,0,18,3,0,0,24,1,2,2,0,0,0
09/11/2018,1003173,464185,Al-Ahli,6770,Al-Quadisiya,6775,Home,2,1,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,21,5,15,2,6,3,8,0,13,4,0,1,21,2,0,3,0,0,0
25/10/2018,1003159,464185,Al-Ahli,6770,Al-Fateh,6772,Home,2,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,12,0,2,0,5,0,9,0,0,0,13,0,1,0,0,0,0
20/12/2018,1003210,423618,Al-Wahda,6847,Al-Faisaly,6777,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,28,1,21,0,7,1,10,0,17,0,1,1,28,0,0,1,0,0,0
16/03/2019,1003295,423618,Al-Wahda,6847,Al-Nassr,6780,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,23,11,16,5,7,6,11,0,10,7,2,4,19,6,4,5,0,0,0
22/02/2019,1003270,423618,Al-Wahda,6847,Ohod,9624,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,0,0,39,15,27,0,12,15,13,0,23,6,3,9,35,4,4,11,0,0,0
02/03/2019,1003275,423618,Al-Wahda,6847,Al-Baten,9623,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,13,0,1,45,13,31,3,14,10,15,0,25,6,5,7,39,7,6,6,0,0,0
09/02/2019,1003250,423618,Al-Wahda,6847,Al-Raed,6773,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,0,0,32,13,19,3,13,10,6,0,19,6,7,7,27,5,5,8,0,0,0
15/02/2019,1003256,423618,Al-Wahda,6847,Al-Shabab,6774,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,13,0,0,60,11,38,2,22,9,14,0,38,4,8,7,58,8,2,3,0,0,0
11/11/2018,1003287,423618,Al-Wahda,6847,Al-Hilal,1317,Home,2,1,90,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,8,0,0,17,8,13,2,4,6,9,1,8,5,0,2,13,2,4,6,0,0,0
06/10/2018,1003143,423618,Al-Wahda,6847,Al-Quadisiya,6775,Away,2,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,7,1,5,0,2,1,4,0,3,0,0,1,7,0,0,1,0,0,0
22/11/2018,1003178,423618,Al-Wahda,6847,Al-Baten,9623,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0,0,39,7,32,2,7,5,18,0,21,6,0,1,30,2,9,5,0,1,0
08/03/2019,1003175,423618,Al-Wahda,6847,Al-Hilal,1317,Away,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,10,0,0,14,10,7,4,7,6,5,2,5,4,4,4,13,5,1,5,0,0,0
06/10/2018,1003143,214166,Al-Wahda,6847,Al-Quadisiya,6775,Away,4,1,90,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,3,0,3,45,3,20,0,25,3,10,0,25,0,10,3,44,2,1,1,1,0,0
09/02/2019,1003250,214166,Al-Wahda,6847,Al-Raed,6773,Away,4,1,63,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,2,26,1,13,0,13,1,3,0,17,1,6,0,20,1,6,0,0,0,0
16/03/2019,1003295,214166,Al-Wahda,6847,Al-Nassr,6780,Home,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
08/03/2019,1003175,214166,Al-Wahda,6847,Al-Hilal,1317,Away,4,1,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,19,4,8,1,11,3,3,0,10,1,6,3,18,4,1,0,1,1,0
22/11/2018,1003178,214166,Al-Wahda,6847,Al-Baten,9623,Home,4,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,18,1,9,0,9,1,3,0,12,0,3,1,18,1,0,0,0,0,0
07/12/2018,1003198,214166,Al-Wahda,6847,Al-Taawon,6778,Home,4,1,62,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,20,3,12,0,8,3,3,0,13,0,4,3,20,2,0,1,0,0,0
10/01/2019,1003226,214166,Al-Wahda,6847,Al-Fateh,6772,Home,4,1,73,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,10,0,1,42,10,23,4,19,6,2,2,33,5,7,3,41,6,1,4,0,0,0
28/01/2019,1003106,214166,Al-Wahda,6847,Al-Hazm,6846,Home,4,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,1,17,6,1,2,16,4,0,1,12,4,5,1,14,6,3,0,0,0,0
13/12/2018,1003200,214166,Al-Wahda,6847,Al-Ittifaq,5680,Away,4,1,25,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20,2,0,0,20,2,11,0,9,2,5,0,13,0,2,2,19,2,1,0,0,0,0
30/08/2018,1003238,214166,Al-Wahda,6847,Al-Hazm,6846,Away,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/2018,1003222,214166,Al-Wahda,6847,Al-Ahli,6770,Home,4,1,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,1,28,3,12,1,16,2,4,0,15,1,9,2,23,3,5,0,0,0,0
18/10/2018,1003146,214166,Al-Wahda,6847,Al-Feiha,10483,Home,4,1,45,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,26,5,9,1,17,4,4,0,17,1,5,4,26,3,0,2,1,0,0
26/10/2018,1003157,214166,Al-Wahda,6847,Ohod,9624,Away,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,35,3,21,3,14,0,6,2,26,1,3,0,35,3,0,0,0,0,0
26/09/2018,1003130,214166,Al-Wahda,6847,Al-Ittihad,1316,Away,4,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,1,13,1,4,1,9,0,2,1,5,0,6,0,11,1,2,0,0,0,0
01/11/2018,1003162,214166,Al-Wahda,6847,Al-Shabab,6774,Home,4,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/2019,1003285,444683,Al-Taawon,6778,Al-Raed,6773,Home,6,1,90,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,12,8,0,1,12,7,2,0,10,7,0,0,3,2,9,5,12,7,0,0,0,0,0
30/12/2018,1003218,444683,Al-Taawon,6778,Al-Hilal,1317,Home,6,1,87,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9,5,0,0,9,4,2,1,7,3,0,0,8,2,1,2,9,4,0,0,0,1,0
01/12/2018,1003291,444683,Al-Taawon,6778,Al-Fateh,6772,Away,6,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
19/10/2018,1003148,444683,Al-Taawon,6778,Al-Faisaly,6777,Away,6,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,1,0,5,0,0,0,5,0,1,0,6,0,0,0,0,0,0
02/11/2018,1003164,444683,Al-Taawon,6778,Ohod,9624,Away,6,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,4,2,0,1,4,1,0,0,2,2,2,0,4,2,0,0,0,0,0
07/12/2018,1003198,444683,Al-Taawon,6778,Al-Wahda,6847,Away,6,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1,0,0,4,1,0,0,1,0,3,1,4,1,0,0,0,0,0
05/10/2018,1003140,444683,Al-Taawon,6778,Al-Shabab,6774,Home,6,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,7,2,0,0,7,2,0,0,3,0,4,2,7,2,0,0,0,0,1
13/09/2018,1003114,444683,Al-Taawon,6778,Al-Hazm,6846,Away,6,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,6,0,3,18,6,6,1,12,5,2,0,9,1,7,5,18,6,0,0,0,2,0
21/12/2018,1003209,444683,Al-Taawon,6778,Al-Quadisiya,6775,Away,6,1,24,0,1,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,4,2,0,0,4,1,1,0,3,1,0,0,1,0,3,1,4,1,0,0,0,0,0
22/02/2019,1003267,444683,Al-Taawon,6778,Al-Baten,9623,Home,6,1,71,1,0,1,2,1,1,3,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,15,5,0,3,15,5,2,0,13,5,2,0,7,3,6,2,15,5,0,0,0,0,0
09/02/2019,1003255,444683,Al-Taawon,6778,Al-Ittihad,1316,Away,6,1,45,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,3,0,2,12,3,3,0,9,3,0,0,6,2,6,1,11,3,1,0,0,0,0
28/02/2019,1003180,444683,Al-Taawon,6778,Al-Ittifaq,5680,Home,6,1,71,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24,2,1,3,24,2,4,1,20,1,2,0,9,1,13,1,23,2,1,0,0,0,0
14/02/2019,1003257,444683,Al-Taawon,6778,Ohod,9624,Home,6,1,73,1,0,1,3,1,1,4,0,1,0,0,0,3,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,9,6,0,0,9,6,0,0,9,6,0,0,1,4,8,2,9,5,0,1,0,1,0
20/09/2018,1003122,444683,Al-Taawon,6778,Al-Ittihad,1316,Home,6,1,8,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,2,1,0,0,2,0,0,1,2,0,0,1,2,0,0,0,0,0
14/03/2019,1003186,444683,Al-Taawon,6778,Al-Fateh,6772,Home,6,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,2,22,9,3,1,19,8,1,1,7,2,14,6,22,8,0,1,0,1,0
24/11/2018,1003272,444683,Al-Taawon,6778,Al-Ittifaq,5680,Away,6,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2,0,0,8,2,0,0,8,2,0,0,2,1,6,1,8,2,0,0,0,0,0
26/10/2018,1003156,444683,Al-Taawon,6778,Al-Baten,9623,Away,6,1,26,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,2,7,2,1,0,6,2,0,0,2,1,5,1,7,2,0,0,0,0,0
24/09/2018,1003129,444683,Al-Taawon,6778,Al-Nassr,6780,Away,6,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0
10/01/2019,1003225,444683,Al-Taawon,6778,Al-Hazm,6846,Home,6,1,27,0,1,0,1,1,0,1,1,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,5,3,0,2,4,3,0,0,4,3,0,0,1,0,3,3,4,3,0,0,0,0,1
28/01/2019,1003234,444683,Al-Taawon,6778,Al-Ahli,6770,Home,6,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25/10/2018,1003159,152795,Al-Ahli,6770,Al-Fateh,6772,Home,4,1,9,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,0,14,1,4,0,10,1,2,0,4,0,8,1,14,1,0,0,0,0,0
12/02/2019,1003263,152795,Al-Ahli,6770,Al-Nassr,6780,Home,4,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,4,3,1,0,3,3,0,0,3,1,1,2,3,3,1,0,0,0,1
02/02/2019,1003135,152795,Al-Ahli,6770,Al-Baten,9623,Away,6,1,89,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,28,10,0,6,25,5,3,0,22,5,1,0,12,1,12,4,21,4,4,1,0,0,3
09/11/2018,1003173,152795,Al-Ahli,6770,Al-Quadisiya,6775,Home,4,1,47,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,8,0,1,21,5,1,0,20,5,0,0,4,0,17,5,21,5,0,0,0,0,0
07/02/2019,1003252,152795,Al-Ahli,6770,Al-Hazm,6846,Away,4,1,90,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,10,1,3,21,9,7,0,14,9,4,0,8,2,9,7,18,8,3,1,0,0,1
03/11/2018,1003167,152795,Al-Ahli,6770,Al-Nassr,6780,Away,4,1,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,7,0,2,0,5,0,1,0,1,0,5,0,7,0,0,0,0,0,0
28/01/2019,1003234,152795,Al-Ahli,6770,Al-Taawon,6778,Away,4,1,90,1,0,0,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,19,11,0,3,17,5,8,3,9,2,3,1,7,4,7,0,16,4,1,1,0,0,2
21/09/2018,1003126,152795,Al-Ahli,6770,Al-Hazm,6846,Home,6,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,16,0,0,31,10,9,0,22,10,6,0,10,0,15,10,30,10,1,0,0,0,0
01/03/2019,1003279,152795,Al-Ahli,6770,Al-Ittihad,1316,Home,4,1,77,1,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,10,0,3,20,8,6,1,14,7,3,0,10,3,7,5,19,6,1,2,0,1,4
30/11/2018,1003189,152795,Al-Ahli,6770,Al-Feiha,10483,Home,4,1,54,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,17,5,3,0,14,5,1,0,9,1,7,4,17,4,0,1,0,0,0
21/12/2018,1003215,152795,Al-Ahli,6770,Al-Hilal,1317,Away,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,1,0,0,4,1,0,0,2,0,2,1,4,1,0,0,0,0,0
11/01/2019,1003230,152795,Al-Ahli,6770,Ohod,9624,Home,4,1,90,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,34,14,2,2,33,12,8,0,25,12,5,0,13,2,15,10,33,10,0,2,1,0,1
15/12/2018,1003207,152795,Al-Ahli,6770,Al-Shabab,6774,Home,4,1,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,5,0,1,9,5,0,0,9,5,0,0,3,1,6,4,9,5,0,0,0,0,1
25/11/2018,1003183,152795,Al-Ahli,6770,Al-Ittihad,1316,Away,4,1,65,1,0,1,1,0,1,3,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,14,10,1,0,13,10,9,2,4,8,4,0,7,5,2,5,13,7,0,3,0,0,1
10/11/2018,1003172,431034,Al-Feiha,10483,Al-Ittihad,1316,Home,6,1,74,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,1,1,11,7,7,2,4,5,2,1,6,2,3,4,8,6,3,1,0,0,2
06/12/2018,1003193,431034,Al-Feiha,10483,Al-Baten,9623,Away,4,1,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,2,21,9,8,2,13,7,5,0,6,5,10,4,16,4,5,5,0,0,1
08/03/2019,1003286,431034,Al-Feiha,10483,Al-Ittihad,1316,Away,2,1,86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,16,12,4,2,12,10,1,1,9,4,6,7,15,8,1,4,0,0,0
