Date,Matchid,PlayerID,PlayerSurname,PlayerForename,Team,TeamId,PassBackward,PassLeft,PassRight,UnsuccessfulBallTouch,SuccessfulBallTouch,TakeOnsOverrun,CompId,SeasId,Touchesopenplayfinalthird,Touchesopenplayoppbox,Touchesopenplayoppsixyards,DeflectedGoals,DeflectedShots,GoalfrompassfromFK,GoalsfromdivingHeaders,GoalsVolleys,FastBreakGoals,FastBreakAttempts,BigChanceCreated,BigChancesScored,BigChancesOnTarget,BigChancesOffTarget,BigChancesBlocked,BigChancesFluffed,IntentionalAssist,IntentionalChancesCreated,SecondAssists,AttackingGroundDuelsWon,AttackingGroundDuelsLost,DefensiveGroundDuelsWon,DefensiveGroundDuelsLost,AttackingAerialDuelsWon,AttackingAerialDuelsLost,DefensiveAerialDuelsWon,DefensiveAerialDuelsLost,CrossesBlocked,StraightRedcard,RedCard2Yellows,TimesTackled,GoalkeeperSmother,SavesDiving,SavesFingertip,SavesParriedSafe,SavesParriedDanger,SavesStanding,SavesReaching,SavesStooping,SavesHands,SavesFeet,SavesBody,GKPickup,SavesCaught,SavesCollected,KeeperSweeperSuccessful,KeeperSweeperUnsuccessful,TotalShotsConceded,TotalBlockedShotsConceded,Xsuccessfulpassesforwards,Xsuccessfulpassesbackwards,Xsuccessfulpassesleft,Xsuccessfulpassesright,PassesReceived,LeftFootShots,ShootingAccuracyLeftFoot,RightFootShots,ShootingAccuracyRightFoot,GKLongDistribution,GKLongAccuracy,GKShortDistribution,GKShortAccuracy,SubPosition
21/12/2018 0:00,100321400,10992700,Abdulaziz Al-Jebreen,,Al-Nassr,678000,400.0,900,700.0,0,100,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,200,100,100,0,200,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,10000,7778,8571,1700,0,0,0,0,0,0,0,0,400
08/12/2018 0:00,100319900,10992700,Abdulaziz Al-Jebreen,,Al-Nassr,678000,100.0,100,0.0,0,0,0,20200,201800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,10000,0,0,400,0,0,0,0,0,0,0,0,900
14/09/2018 0:00,100311500,10992700,Abdulaziz Al-Jebreen,,Al-Nassr,678000,100.0,200,600.0,100,0,0,20200,201800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,200,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,10000,10000,8333,800,0,0,0,0,0,0,0,0,700
16/03/2019 0:00,100329500,10992700,Abdulaziz Al-Jebreen,,Al-Nassr,678000,300.0,400,200.0,0,100,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,900,0,0,0,0,0,0,0,0,800
06/02/2019 0:00,100325400,10992700,Abdulaziz Al-Jebreen,,Al-Nassr,678000,100.0,0,0.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,100,0,0,0,0,0,0,0,0,1100
03/11/2018 0:00,100316700,10992700,Abdulaziz Al-Jebreen,,Al-Nassr,678000,800.0,1400,1600.0,100,200,0,20200,201800,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,600,400,0,100,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6333,10000,9286,10000,4800,0,0,0,0,0,0,0,0,0
05/10/2018 0:00,100313700,10992700,Abdulaziz Al-Jebreen,,Al-Nassr,678000,1000.0,1200,1600.0,0,300,0,20200,201800,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,400,400,100,0,300,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833,9000,10000,10000,3800,0,0,100,10000,0,0,0,0,0
02/03/2019 0:00,100327500,42082500,Abdulaziz Majrashi,,Al-Baten,962300,300.0,500,500.0,200,100,0,20200,201800,800,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,500,400,300,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833,10000,10000,10000,2100,0,0,100,10000,0,0,0,0,0
27/09/2018 0:00,100313100,42082500,Abdulaziz Majrashi,,Al-Ittifaq,568000,1300.0,1400,0.0,0,100,0,20200,201800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,500,100,0,0,100,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833,10000,8571,0,2700,0,0,0,0,0,0,0,0,0
28/01/2019 0:00,100323600,42082500,Abdulaziz Majrashi,,Al-Baten,962300,500.0,700,900.0,100,0,0,20200,201800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,400,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7778,10000,7143,5556,2100,0,0,0,0,0,0,0,0,0
30/08/2018 0:00,100310400,42082500,Abdulaziz Majrashi,,Al-Ittifaq,568000,100.0,300,400.0,0,0,0,20200,201800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,900,0,0,0,0,0,0,0,0,1100
11/01/2019 0:00,100311300,42082500,Abdulaziz Majrashi,,Al-Baten,962300,300.0,1000,800.0,0,0,100,20200,201800,800,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,400,0,400,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6154,6667,8000,8750,1700,0,0,100,10000,0,0,0,0,0
21/09/2018 0:00,100312300,42082500,Abdulaziz Majrashi,,Al-Ittifaq,568000,400.0,900,0.0,0,0,0,20200,201800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,200,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,10000,10000,0,1500,0,0,0,0,0,0,0,0,0
22/02/2019 0:00,100326700,42082500,Abdulaziz Majrashi,,Al-Baten,962300,200.0,0,300.0,0,0,0,20200,201800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,6667,600,0,0,0,0,0,0,0,0,1000
15/03/2019 0:00,100319000,42082500,Abdulaziz Majrashi,,Al-Baten,962300,600.0,500,600.0,100,0,0,20200,201800,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,100,700,100,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,1100,0,0,100,0,0,0,0,0,0
09/03/2019 0:00,100328300,42082500,Abdulaziz Majrashi,,Al-Baten,962300,500.0,600,400.0,0,100,0,20200,201800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,200,200,200,0,0,0,200,100,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6364,10000,8333,5000,2100,0,0,0,0,0,0,0,0,0
11/01/2019 0:00,100323000,46418500,Abdulbaset Al-Hindi,,Al-Ahli,677000,600.0,2100,1400.0,100,100,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8276,10000,10000,10000,5300,0,0,0,0,0,0,0,0,0
08/03/2019 0:00,100328000,46418500,Abdulbaset Al-Hindi,,Al-Ahli,677000,100.0,1700,1500.0,100,0,0,20200,201800,400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,200,0,0,400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8182,10000,8824,8000,4800,0,0,0,0,0,0,0,0,0
12/02/2019 0:00,100326300,46418500,Abdulbaset Al-Hindi,,Al-Ahli,677000,300.0,700,2000.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,10000,10000,9500,3200,0,0,0,0,0,0,0,0,0
28/01/2019 0:00,100323400,46418500,Abdulbaset Al-Hindi,,Al-Ahli,677000,100.0,0,0.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,100,0,0,0,0,0,0,0,0,900
29/09/2018 0:00,100324600,46418500,Abdulbaset Al-Hindi,,Al-Ahli,677000,100.0,300,800.0,0,100,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,10000,10000,10000,2600,0,0,0,0,0,0,0,0,500
09/11/2018 0:00,100317300,46418500,Abdulbaset Al-Hindi,,Al-Ahli,677000,0.0,700,800.0,0,100,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5455,0,10000,10000,2200,0,0,0,0,0,0,0,0,0
25/10/2018 0:00,100315900,46418500,Abdulbaset Al-Hindi,,Al-Ahli,677000,0.0,300,700.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,10000,1200,0,0,0,0,0,0,0,0,200
20/12/2018 0:00,100321000,42361800,Abdulelah Alamri,,Al-Wahda,684700,100.0,1000,700.0,0,0,0,20200,201800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9091,10000,10000,10000,1700,0,0,0,0,0,0,0,0,0
16/03/2019 0:00,100329500,42361800,Abdulelah Alamri,,Al-Wahda,684700,200.0,900,700.0,0,300,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,200,0,0,400,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375,10000,7778,10000,1700,0,0,0,0,0,0,0,0,0
22/02/2019 0:00,100327000,42361800,Abdulelah Alamri,,Al-Wahda,684700,200.0,2300,200.0,0,100,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,200,0,0,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4815,10000,10000,5000,3500,0,0,0,0,0,0,0,0,0
02/03/2019 0:00,100327500,42361800,Abdulelah Alamri,,Al-Wahda,684700,300.0,2600,800.0,100,0,0,20200,201800,300,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,400,300,100,0,200,100,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,10000,9231,7500,3100,0,0,0,0,0,0,0,0,0
09/02/2019 0:00,100325000,42361800,Abdulelah Alamri,,Al-Wahda,684700,200.0,1600,100.0,0,0,0,20200,201800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,300,0,200,100,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385,10000,9375,10000,3300,0,0,0,0,0,0,0,0,0
15/02/2019 0:00,100325600,42361800,Abdulelah Alamri,,Al-Wahda,684700,200.0,3400,600.0,0,0,0,20200,201800,600,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,200,100,100,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6552,10000,9706,10000,4500,0,0,0,0,0,0,0,0,0
11/11/2018 0:00,100328700,42361800,Abdulelah Alamri,,Al-Wahda,684700,400.0,400,700.0,0,0,0,20200,201800,200,200,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,10000,7500,7143,2100,0,0,0,0,0,0,0,0,0
06/10/2018 0:00,100314300,42361800,Abdulelah Alamri,,Al-Wahda,684700,300.0,100,100.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,10000,10000,10000,700,0,0,0,0,0,0,0,0,500
22/11/2018 0:00,100317800,42361800,Abdulelah Alamri,,Al-Wahda,684700,200.0,2000,1000.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,300,0,100,200,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6429,10000,9500,9000,3400,0,0,0,0,0,0,0,0,0
08/03/2019 0:00,100317500,42361800,Abdulelah Alamri,,Al-Wahda,684700,0.0,300,200.0,0,0,0,20200,201800,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,400,100,100,200,400,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263,0,10000,5000,1500,0,0,0,0,0,0,0,0,0
06/10/2018 0:00,100314300,21416600,Abdulelah Almalki,,Al-Wahda,684700,1200.0,1000,1600.0,0,0,0,20200,201800,1300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,100,500,200,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,10000,10000,8750,4100,0,0,100,0,0,0,0,0,0
09/02/2019 0:00,100325000,21416600,Abdulelah Almalki,,Al-Wahda,684700,400.0,1000,700.0,0,100,0,20200,201800,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,300,200,100,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8333,10000,10000,10000,2400,0,0,0,0,0,0,0,0,0
16/03/2019 0:00,100329500,21416600,Abdulelah Almalki,,Al-Wahda,684700,100.0,0,0.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,200,0,0,0,0,0,0,0,0,700
08/03/2019 0:00,100317500,21416600,Abdulelah Almalki,,Al-Wahda,684700,400.0,700,500.0,100,300,100,20200,201800,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,400,100,200,100,100,0,100,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,10000,8571,10000,1600,0,0,0,0,0,0,0,0,0
22/11/2018 0:00,100317800,21416600,Abdulelah Almalki,,Al-Wahda,684700,800.0,200,300.0,0,0,100,20200,201800,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8333,10000,10000,10000,1400,0,0,0,0,0,0,0,0,1000
07/12/2018 0:00,100319800,21416600,Abdulelah Almalki,,Al-Wahda,684700,300.0,700,1000.0,100,0,0,20200,201800,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,300,100,200,0,0,0,100,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,10000,8571,9000,1700,0,0,0,0,0,0,0,0,0
10/01/2019 0:00,100322600,21416600,Abdulelah Almalki,,Al-Wahda,684700,300.0,1200,1800.0,0,0,0,20200,201800,600,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,100,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263,10000,10000,9444,4100,100,0,0,0,0,0,0,0,0
28/01/2019 0:00,100310600,21416600,Abdulelah Almalki,,Al-Wahda,684700,0.0,700,800.0,0,0,0,20200,201800,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,7143,10000,1600,0,0,0,0,0,0,0,0,400
13/12/2018 0:00,100320000,21416600,Abdulelah Almalki,,Al-Wahda,684700,400.0,600,600.0,0,100,0,20200,201800,300,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,100,200,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8333,7500,10000,10000,2000,0,0,100,0,0,0,0,0,800
30/08/2018 0:00,100323800,21416600,Abdulelah Almalki,,Al-Wahda,684700,0.0,0,0.0,100,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400
28/12/2018 0:00,100322200,21416600,Abdulelah Almalki,,Al-Wahda,684700,500.0,900,1000.0,200,0,0,20200,201800,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,200,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8571,10000,10000,8000,2200,0,0,0,0,0,0,0,0,0
18/10/2018 0:00,100314600,21416600,Abdulelah Almalki,,Al-Wahda,684700,600.0,500,800.0,100,0,0,20200,201800,500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,10000,8000,10000,2200,0,0,0,0,0,0,0,0,0
26/10/2018 0:00,100315700,21416600,Abdulelah Almalki,,Al-Wahda,684700,500.0,1200,800.0,100,0,0,20200,201800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9231,10000,9167,8750,2800,0,0,0,0,0,0,0,0,0
26/09/2018 0:00,100313000,21416600,Abdulelah Almalki,,Al-Wahda,684700,300.0,200,900.0,100,100,0,20200,201800,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,5000,10000,1200,0,0,100,0,0,0,0,0,800
01/11/2018 0:00,100316200,21416600,Abdulelah Almalki,,Al-Wahda,684700,0.0,0,0.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/2019 0:00,100328500,44468300,Abdulfattah Adam,,Al-Taawon,677800,600.0,500,600.0,100,100,0,20200,201800,2200,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0,0,300,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,8333,4000,5000,2400,100,0,0,0,0,0,0,0,0
30/12/2018 0:00,100321800,44468300,Abdulfattah Adam,,Al-Taawon,677800,500.0,300,300.0,400,100,0,20200,201800,1000,100,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,200,200,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,8000,6667,6667,1200,0,0,200,5000,0,0,0,0,0
01/12/2018 0:00,100329100,44468300,Abdulfattah Adam,,Al-Taawon,677800,100.0,100,0.0,0,0,0,20200,201800,300,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,400,0,0,100,10000,0,0,0,0,900
19/10/2018 0:00,100314800,44468300,Abdulfattah Adam,,Al-Taawon,677800,500.0,0,100.0,0,0,0,20200,201800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,600,0,0,0,0,0,0,0,0,900
02/11/2018 0:00,100316400,44468300,Abdulfattah Adam,,Al-Taawon,677800,200.0,300,0.0,100,0,0,20200,201800,500,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,5000,6667,0,500,0,0,0,0,0,0,0,0,1000
07/12/2018 0:00,100319800,44468300,Abdulfattah Adam,,Al-Taawon,677800,100.0,100,200.0,100,0,100,20200,201800,400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,5000,400,0,0,0,0,0,0,0,0,900
05/10/2018 0:00,100314000,44468300,Abdulfattah Adam,,Al-Taawon,677800,200.0,300,300.0,300,0,0,20200,201800,1000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,6667,10000,1100,0,0,0,0,0,0,0,0,400
13/09/2018 0:00,100311400,44468300,Abdulfattah Adam,,Al-Taawon,677800,600.0,600,600.0,400,0,0,20200,201800,1800,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,300,100,0,100,100,300,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,8333,6667,8333,2300,200,5000,0,0,0,0,0,0,0
21/12/2018 0:00,100320900,44468300,Abdulfattah Adam,,Al-Taawon,677800,100.0,100,300.0,100,100,0,20200,201800,900,400,200,0,0,0,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,6667,700,0,0,200,10000,0,0,0,0,700
22/02/2019 0:00,100326700,44468300,Abdulfattah Adam,,Al-Taawon,677800,600.0,600,700.0,200,100,0,20200,201800,1800,500,200,0,0,0,0,100,0,0,100,100,100,0,0,0,0,200,0,100,0,0,0,400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8333,10000,5714,2200,0,0,300,10000,0,0,0,0,0
09/02/2019 0:00,100325500,44468300,Abdulfattah Adam,,Al-Taawon,677800,400.0,300,500.0,200,0,100,20200,201800,1200,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,100,0,100,300,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,10000,6667,8000,1400,0,0,0,0,0,0,0,0,1000
28/02/2019 0:00,100318000,44468300,Abdulfattah Adam,,Al-Taawon,677800,800.0,800,600.0,0,100,0,20200,201800,1700,400,0,0,0,0,0,0,0,0,200,100,100,0,0,0,100,200,0,100,300,0,100,0,200,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,8750,8750,10000,2200,100,10000,0,0,0,0,0,0,0
14/02/2019 0:00,100325700,44468300,Abdulfattah Adam,,Al-Taawon,677800,0.0,600,200.0,200,0,0,20200,201800,1500,300,200,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,200,100,100,200,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286,0,6667,10000,1800,0,0,300,10000,0,0,0,0,0
20/09/2018 0:00,100312200,44468300,Abdulfattah Adam,,Al-Taawon,677800,100.0,0,0.0,100,0,0,20200,201800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,100,0,0,100,10000,0,0,0,0,1000
14/03/2019 0:00,100318600,44468300,Abdulfattah Adam,,Al-Taawon,677800,900.0,1100,800.0,400,100,100,20200,201800,3300,900,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,700,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8889,8182,6250,3500,0,0,0,0,0,0,0,0,0
24/11/2018 0:00,100327200,44468300,Abdulfattah Adam,,Al-Taawon,677800,400.0,300,200.0,0,0,0,20200,201800,1200,400,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,7500,6667,10000,900,0,0,100,0,0,0,0,0,900
26/10/2018 0:00,100315600,44468300,Abdulfattah Adam,,Al-Taawon,677800,200.0,100,400.0,0,0,0,20200,201800,1000,400,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,5000,900,0,0,100,10000,0,0,0,0,900
24/09/2018 0:00,100312900,44468300,Abdulfattah Adam,,Al-Taawon,677800,0.0,100,0.0,100,0,0,20200,201800,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,0,400,0,0,0,0,0,0,0,0,1100
10/01/2019 0:00,100322500,44468300,Abdulfattah Adam,,Al-Taawon,677800,100.0,200,200.0,200,100,0,20200,201800,1600,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,100,400,0,0,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,10000,0,10000,1200,0,0,200,5000,0,0,0,0,800
