"Player ID","Team","Position","Total Passes ( All )","Total Successful Passes ( All )","Total Unsuccessful Passes ( All )","Passing Accuracy ( All )","Assists","Key Passes","Total Passes ( Excl Crosses & Corners )","Total Successful Passes ( Excl Crosses & Corners )","Total Unsuccessful Passes ( Excl Crosses & Corners )","Passing Accuracy ( Excl Crosses & Corners )","Passes Attempted Own Half","Successful Passes Own Half","Unsuccessful Passes Own Half","Accuracy Own Half","Passes Attempted Opposition Half","Successful Passes Opposition Half","Unsuccessful Passes Opposition Half","Passing Accuracy Opposition Half","% Passes Own Half","% Passes Opposition Half","Passes Attempted Defensive third","Successful Passes Defensive third","Unsuccessful Passes Defensive third","Passing Accuracy Defensive third","Passes Attempted Middle third","Successful Passes Middle third","Unsuccessful Passes Middle third","Passing Accuracy Middle third","Passes Attempted Final third","Successful Passes Final third","Unsuccessful Passes Final third","Passing Accuracy Final third","% Passes in Defensive third","% Passes in Middle third","% Passes in Attacking third","Short Passes Attempted","Successful Short Passes","Unsuccessful Short Passes","Short Pass Accuracy","Long Passes Attempted","Successful Long Passes","Unsuccessful Long Passes","Long Pass Accuracy","% Passes Short","% Passes Long","Total Flick-Ons","Successful Flick-Ons","Unsuccessful Flick-Ons","Flick-on Success Rate","Crosses & Corners Attempted","Successful Crosses & Corners","Unsuccessful Crosses & Corners","Crosses & Corners Accuracy","Crosses Attempted","Successful Crosses","Unsuccessful Crosses","Cross Completion Rate","Corners Taken (incl short corners)","Corners Conceded","Corners into Box","Successful Corners into Box","Unsuccessful Corners into Box","Corners into Box Accuracy","Short Corners","Throw Ins taken","Throw Ins to Own Player","Throw Ins to Opposition Player","Throw In Success Rate","Short Throw Ins","Long Throw Ins","Throw Ins Conceded","Dribbles Attempted","Successful Dribbles","Unsuccessful Dribbles","Dribble Success Rate","Dribbles and Runs Attempted","Successful Dribbles & Runs","Unsuccessful Dribbles & Runs","Dribble & Run Success Rate","Runs Attempted","Total Crosses & Corners (Left)","Successful Crosses & Corners (Left)","Unsuccessful Crosses & Corners (Left)","Crosses & Corners accuracy (Left)","Total Crosses (Left)","Successful Crosses (Left)","Unsuccessful Crosses (Left)","Crosses accuracy (Left)","Total Corners (Left)","Successful Corners (Left)","Unsuccessful Corners (Left)","Corners accuracy (Left)","Total Crosses & Corners (Right)","Successful Crosses & Corners (Right)","Unsuccessful Crosses & Corners (Right)","Crosses & Corners accuracy (Right)","Total Crosses (Right)","Successful Crosses (Right)","Unsuccessful Crosses (Right)","Crosses accuracy (Right)","Total Corners (Right)","Successful Corners (Right)","Unsuccessful Corners (Right)","Corners accuracy (Right)","Long Passes Attempted (Own Half)","Long Passes Attempted (Opp Half)","Long Passes Successful (Own Half)","Long Passes Successful (Opp Half)","Short Passes Attempted (Own Half)","Short Passes Attempted (Opp Half)","Short Passes Successful (Own Half)","Short Passes Successful (Opp Half)","Full Name","Intentional Assist","Long Balls","Successful Long Balls","Unsuccessful Long Balls","Long Ball Accuracy %","Successful Lay-Offs","Unsuccessful Lay-Offs","Through Ball","Crosses & Corners in the Air","Successful Crosses & Corners in the air","Unsuccessful Crosses & Corners in the air","Crossing accuracy","Crosses in the Air","Successful crosses in the air","Unsuccessful crosses in the air","Field134","Open Play Crosses","Successful open play crosses","Unsuccessful open play crosses","Open Play Cross %","Touches","Goal Assist (Corner)","Goal Assist (Free Kick)","Goal Assist (Throw In)","Goal Assist (Goal Kick)","Goal Assist (Set Piece)","Key Corner","Key Free Kick","Key Throw In","Key Goal Kick","Key Set Pieces","Chances Created","Chances created open play","Touches own half","Touches opposition half","Assists as Sub","Passes Received","Deep Crosses","Attacking Crosses","Touches in Opp Box","Big Chance Assist","Big Chance Created","Big Chance Converted %","Assist Dead Ball","Assist at Set Piece","Intentional Assists","Intentional Chances Created","Intentional Chances Created Open Play","Passes into Opp","Passes Switching Flank","Dribbles Own Half","Dribbles Opp Half","Pass Forward Own","Pass Backward Own","Pass Diagonal Own","Pass Forward Opp","Pass Backward Opp","Pass Diagonal Opp","Open Play Passes","Open Play Passes Success","Open Play Pass Accuracy","Fantasy Assist Pass Lost","Fantasy Assist Blocked Shot","Fantasy Assist Attempt Saved","Fantasy Assist Post","Fantasy Assist Free Kick Won","Fantasy Assist Handball Won","Fantasy Assist Own Goal","Fantasy Assist Penalty Won","DFL Assists","Possession Lost","Touches in Own Box"
194390.00,"Al-Hazm","Midfielder",420.00,338.00,82.00,0.80,0.00,3.00,416.00,337.00,79.00,0.81,209.00,179.00,30.00,0.85,207.00,158.00,49.00,0.76,0.50,0.49,74.00,63.00,11.00,0.85,252.00,213.00,39.00,0.84,90.00,61.00,29.00,0.67,0.17,0.60,0.21,365.00,306.00,59.00,0.83,51.00,31.00,20.00,0.60,0.87,0.12,0.00,0.00,0.00,0.00,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,0.00,6.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,2.00,0.00,,9.00,5.00,4.00,0.55,9.00,5.00,4.00,0.55,,3.00,0.00,3.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,41.00,9.00,22.00,199.00,166.00,170.00,136.00,"Faris Alayaf",0.00,9.00,2.00,7.00,0.22,1.00,0.00,0.00,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,557.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,343.00,214.00,0.00,308.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,6.00,4.00,5.00,44.00,44.00,121.00,105.00,6.00,96.00,405.00,327.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,21.00
154308.00,"Al-Ittifaq","Forward",90.00,72.00,18.00,0.80,0.00,5.00,87.00,72.00,15.00,0.82,36.00,31.00,5.00,0.86,51.00,41.00,10.00,0.80,0.41,0.58,17.00,15.00,2.00,0.88,37.00,31.00,6.00,0.83,33.00,26.00,7.00,0.78,0.19,0.42,0.37,79.00,67.00,12.00,0.84,8.00,5.00,3.00,0.62,0.90,0.09,1.00,0.00,1.00,0.00,3.00,0.00,3.00,0.00,3.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,6.00,3.00,3.00,0.50,6.00,3.00,3.00,0.50,,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,6.00,1.00,4.00,34.00,45.00,30.00,37.00,"Farley",0.00,4.00,1.00,3.00,0.25,1.00,0.00,0.00,3.00,0.00,3.00,0.00,3.00,0.00,3.00,0.00,3.00,0.00,3.00,0.00,134.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,57.00,77.00,0.00,74.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2.00,1.00,5.00,10.00,15.00,11.00,16.00,6.00,29.00,85.00,70.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,2.00
169018.00,"Al-Quadisiya","Midfielder",258.00,222.00,36.00,0.86,0.00,3.00,258.00,222.00,36.00,0.86,132.00,120.00,12.00,0.90,126.00,102.00,24.00,0.80,0.51,0.48,52.00,48.00,4.00,0.92,155.00,139.00,16.00,0.89,51.00,35.00,16.00,0.68,0.20,0.60,0.19,223.00,198.00,25.00,0.88,35.00,24.00,11.00,0.68,0.86,0.13,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7.00,6.00,1.00,0.85,7.00,6.00,1.00,0.85,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,23.00,7.00,17.00,120.00,103.00,113.00,85.00,"Mohammed Fatau",0.00,4.00,0.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,2.00,198.00,121.00,0.00,192.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,24.00,6.00,4.00,3.00,24.00,31.00,77.00,56.00,10.00,60.00,251.00,215.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,5.00
109801.00,"Al-Ittihad","Goalkeeper",405.00,308.00,97.00,0.76,0.00,0.00,319.00,224.00,95.00,0.70,222.00,158.00,23.00,0.87,97.00,25.00,72.00,0.20,0.58,0.30,161.00,158.00,3.00,0.98,137.00,61.00,76.00,0.44,21.00,5.00,16.00,0.23,0.50,0.42,0.06,159.00,157.00,2.00,0.98,160.00,67.00,93.00,0.41,0.49,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,97.00,42.00,25.00,159.00,0.00,157.00,0.00,"Fawaz Al-Qarni",0.00,136.00,52.00,84.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,483.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481.00,2.00,0.00,127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,2.00,0.00,0.00,61.00,1.00,84.00,43.00,0.00,0.00,154.00,126.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,428.00
195431.00,"Al-Wahda","Defender",545.00,390.00,155.00,0.71,2.00,8.00,489.00,379.00,110.00,0.77,193.00,160.00,33.00,0.82,296.00,219.00,77.00,0.73,0.39,0.60,93.00,82.00,11.00,0.88,244.00,200.00,44.00,0.81,152.00,97.00,55.00,0.63,0.19,0.49,0.31,450.00,359.00,91.00,0.79,39.00,20.00,19.00,0.51,0.92,0.07,0.00,0.00,0.00,0.00,56.00,11.00,45.00,0.19,56.00,11.00,45.00,0.19,0.00,12.00,0.00,0.00,0.00,0.00,0.00,130.00,102.00,28.00,0.78,91.00,39.00,,14.00,4.00,10.00,0.28,14.00,4.00,10.00,0.28,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,11.00,45.00,0.19,56.00,11.00,45.00,0.19,0.00,0.00,0.00,0.00,16.00,23.00,15.00,5.00,177.00,273.00,145.00,214.00,"Fawaz Al-Sagourq",2.00,13.00,4.00,9.00,0.30,0.00,0.00,0.00,52.00,11.00,41.00,0.21,52.00,11.00,41.00,0.21,56.00,11.00,45.00,0.19,849.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,10.00,9.00,407.00,442.00,0.00,456.00,16.00,40.00,20.00,1.00,1.00,1.00,0.00,0.00,2.00,7.00,7.00,69.00,2.00,5.00,9.00,71.00,46.00,76.00,111.00,50.00,135.00,487.00,377.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,222.00,50.00
112552.00,"Al-Quadisiya","Defender",122.00,89.00,33.00,0.72,0.00,0.00,122.00,89.00,33.00,0.72,92.00,78.00,14.00,0.84,30.00,11.00,19.00,0.36,0.75,0.24,44.00,36.00,8.00,0.81,63.00,49.00,14.00,0.77,15.00,4.00,11.00,0.26,0.36,0.51,0.12,88.00,76.00,12.00,0.86,34.00,13.00,21.00,0.38,0.72,0.27,2.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,20.00,8.00,5.00,78.00,10.00,70.00,6.00,"Fawaz Fallatah",0.00,21.00,3.00,18.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.00,9.00,0.00,74.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,1.00,0.00,0.00,29.00,7.00,56.00,25.00,0.00,5.00,116.00,86.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,46.00
250793.00,"Al-Nassr","Forward",28.00,19.00,9.00,0.67,0.00,1.00,28.00,19.00,9.00,0.67,7.00,4.00,3.00,0.57,21.00,15.00,6.00,0.71,0.25,0.75,0.00,0.00,0.00,0.00,14.00,11.00,3.00,0.78,14.00,8.00,6.00,0.57,0.00,0.50,0.50,28.00,19.00,9.00,0.67,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,21.00,4.00,15.00,"Feras Al-Birakan",0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,7.00,35.00,0.00,28.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,3.00,3.00,9.00,9.00,28.00,19.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,1.00
151548.00,"Al-Hazm","Midfielder",322.00,239.00,83.00,0.74,1.00,9.00,300.00,231.00,69.00,0.77,122.00,102.00,20.00,0.83,178.00,129.00,49.00,0.72,0.40,0.59,39.00,33.00,6.00,0.84,165.00,131.00,34.00,0.79,96.00,67.00,29.00,0.69,0.13,0.55,0.32,247.00,199.00,48.00,0.80,53.00,32.00,21.00,0.60,0.82,0.17,2.00,1.00,1.00,0.50,22.00,8.00,14.00,0.36,13.00,4.00,9.00,0.30,13.00,3.00,9.00,4.00,5.00,0.44,3.00,4.00,2.00,2.00,0.50,4.00,0.00,,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,,10.00,2.00,8.00,0.20,7.00,1.00,6.00,0.14,3.00,1.00,2.00,0.33,11.00,5.00,6.00,0.45,6.00,3.00,3.00,0.50,5.00,2.00,3.00,0.40,11.00,42.00,8.00,24.00,111.00,136.00,94.00,105.00,"Carlos Feraud",1.00,14.00,5.00,9.00,0.35,1.00,0.00,0.00,21.00,7.00,14.00,0.33,13.00,4.00,9.00,0.30,5.00,0.00,5.00,0.00,416.00,0.00,1.00,0.00,0.00,1.00,2.00,4.00,0.00,0.00,6.00,10.00,3.00,244.00,172.00,0.00,184.00,9.00,4.00,7.00,1.00,2.00,0.50,1.00,1.00,1.00,9.00,2.00,47.00,2.00,0.00,1.00,24.00,22.00,76.00,100.00,8.00,70.00,270.00,208.00,0.77,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,95.00,9.00
58888.00,"Al-Wahda","Forward",140.00,102.00,38.00,0.72,0.00,3.00,139.00,101.00,38.00,0.72,38.00,34.00,4.00,0.89,101.00,67.00,34.00,0.66,0.27,0.72,11.00,8.00,3.00,0.72,79.00,70.00,9.00,0.88,49.00,23.00,26.00,0.46,0.07,0.56,0.35,131.00,97.00,34.00,0.74,8.00,4.00,4.00,0.50,0.94,0.05,24.00,7.00,17.00,0.29,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,,5.00,2.00,3.00,0.40,5.00,2.00,3.00,0.40,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,7.00,1.00,3.00,37.00,94.00,33.00,64.00,"Fernandão",0.00,2.00,0.00,2.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,258.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,70.00,188.00,0.00,140.00,0.00,1.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,7.00,2.00,2.00,3.00,0.00,19.00,19.00,39.00,17.00,45.00,122.00,86.00,0.70,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,83.00,10.00
152200.00,"Al-Feiha","Forward",307.00,174.00,133.00,0.56,3.00,22.00,303.00,172.00,131.00,0.56,66.00,57.00,9.00,0.86,237.00,115.00,122.00,0.48,0.21,0.78,11.00,9.00,2.00,0.81,125.00,89.00,36.00,0.71,167.00,74.00,93.00,0.44,0.03,0.41,0.55,280.00,162.00,118.00,0.57,23.00,10.00,13.00,0.43,0.92,0.07,36.00,9.00,27.00,0.25,4.00,2.00,2.00,0.50,4.00,2.00,2.00,0.50,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,2.00,0.00,,32.00,11.00,21.00,0.34,32.00,11.00,21.00,0.34,,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.00,21.00,2.00,8.00,64.00,216.00,55.00,107.00,"Ronnie Fernández",2.00,2.00,0.00,2.00,0.00,2.00,2.00,1.00,3.00,1.00,2.00,0.33,3.00,1.00,2.00,0.33,4.00,2.00,2.00,0.50,504.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,118.00,386.00,1.00,292.00,2.00,2.00,39.00,1.00,2.00,0.50,0.00,0.00,2.00,12.00,12.00,11.00,3.00,5.00,27.00,5.00,33.00,28.00,109.00,24.00,104.00,269.00,140.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,217.00,21.00
470146.00,"Al-Ahli","Forward",13.00,4.00,9.00,0.30,0.00,0.00,11.00,4.00,7.00,0.36,4.00,2.00,2.00,0.50,7.00,2.00,5.00,0.28,0.36,0.63,2.00,0.00,2.00,0.00,5.00,4.00,1.00,0.80,4.00,0.00,4.00,0.00,0.18,0.45,0.36,9.00,4.00,5.00,0.44,2.00,0.00,2.00,0.00,0.81,0.18,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.00,1.00,0.83,5.00,1.00,,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,6.00,2.00,2.00,"Firas Al-Ghamdi",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,16.00,0.00,11.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,5.00,0.00,2.00,10.00,4.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00
228488.00,"Ohod","Midfielder",78.00,52.00,26.00,0.66,0.00,5.00,68.00,50.00,18.00,0.73,12.00,10.00,2.00,0.83,56.00,40.00,16.00,0.71,0.17,0.82,6.00,5.00,1.00,0.83,23.00,19.00,4.00,0.82,39.00,26.00,13.00,0.66,0.08,0.33,0.57,63.00,46.00,17.00,0.73,5.00,4.00,1.00,0.80,0.92,0.07,1.00,0.00,1.00,0.00,10.00,2.00,8.00,0.20,6.00,2.00,4.00,0.33,4.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,,7.00,7.00,0.00,1.00,7.00,7.00,0.00,1.00,,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,9.00,2.00,7.00,0.22,6.00,2.00,4.00,0.33,3.00,0.00,3.00,0.00,0.00,5.00,0.00,4.00,12.00,51.00,10.00,36.00,"Mohammed Fouzair",0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,10.00,2.00,8.00,0.20,6.00,2.00,4.00,0.33,5.00,2.00,3.00,0.40,146.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,40.00,106.00,0.00,76.00,1.00,5.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,5.00,1.00,1.00,6.00,2.00,4.00,6.00,21.00,11.00,24.00,67.00,49.00,0.73,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,45.00,4.00
57185.00,"Al-Shabab","Defender",788.00,607.00,181.00,0.77,0.00,7.00,782.00,604.00,178.00,0.77,431.00,378.00,53.00,0.87,351.00,226.00,125.00,0.65,0.54,0.44,201.00,185.00,16.00,0.92,421.00,333.00,88.00,0.79,160.00,86.00,74.00,0.53,0.25,0.53,0.20,579.00,509.00,70.00,0.87,203.00,95.00,108.00,0.46,0.74,0.25,1.00,0.00,1.00,0.00,6.00,3.00,3.00,0.50,6.00,3.00,3.00,0.50,0.00,19.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,0.00,1.00,5.00,1.00,,3.00,2.00,1.00,0.66,3.00,2.00,1.00,0.66,,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,2.00,0.60,5.00,3.00,2.00,0.60,0.00,0.00,0.00,0.00,56.00,147.00,36.00,59.00,375.00,204.00,342.00,167.00,"Valerica Gaman",0.00,65.00,13.00,52.00,0.20,0.00,0.00,0.00,5.00,3.00,2.00,0.60,5.00,3.00,2.00,0.60,6.00,3.00,3.00,0.50,1002.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,7.00,6.00,827.00,175.00,0.00,506.00,6.00,0.00,17.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,1.00,131.00,26.00,2.00,1.00,147.00,37.00,246.00,267.00,3.00,76.00,743.00,576.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,115.00
119228.00,"Al-Ittihad","Midfielder",112.00,85.00,27.00,0.75,0.00,4.00,100.00,82.00,18.00,0.82,23.00,20.00,3.00,0.86,77.00,62.00,15.00,0.80,0.23,0.77,11.00,10.00,1.00,0.90,39.00,36.00,3.00,0.92,50.00,36.00,14.00,0.72,0.11,0.39,0.50,98.00,81.00,17.00,0.82,2.00,1.00,1.00,0.50,0.98,0.02,0.00,0.00,0.00,0.00,12.00,3.00,9.00,0.25,6.00,1.00,5.00,0.16,6.00,0.00,6.00,2.00,4.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,21.00,8.00,13.00,0.38,21.00,8.00,13.00,0.38,,8.00,1.00,7.00,0.12,5.00,1.00,4.00,0.20,3.00,0.00,3.00,0.00,3.00,2.00,1.00,0.66,1.00,0.00,1.00,0.00,2.00,2.00,0.00,1.00,1.00,1.00,1.00,0.00,22.00,76.00,19.00,62.00,"Garry Rodrigues",0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,11.00,3.00,8.00,0.27,6.00,1.00,5.00,0.16,3.00,1.00,2.00,0.33,187.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,4.00,2.00,34.00,153.00,0.00,122.00,4.00,2.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,1.00,20.00,3.00,9.00,11.00,24.00,14.00,39.00,97.00,80.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,0.00
124181.00,"Al-Feiha","Defender",454.00,379.00,75.00,0.83,1.00,1.00,452.00,379.00,73.00,0.83,334.00,304.00,30.00,0.91,118.00,75.00,43.00,0.63,0.73,0.26,141.00,129.00,12.00,0.91,274.00,234.00,40.00,0.85,37.00,16.00,21.00,0.43,0.31,0.60,0.08,387.00,350.00,37.00,0.90,65.00,29.00,36.00,0.44,0.85,0.14,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,,4.00,2.00,2.00,0.50,4.00,2.00,2.00,0.50,,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,34.00,20.00,9.00,303.00,84.00,284.00,66.00,"Gegé",1.00,26.00,3.00,23.00,0.11,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,663.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,614.00,49.00,0.00,307.00,1.00,1.00,10.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,59.00,2.00,4.00,0.00,103.00,20.00,211.00,84.00,1.00,33.00,442.00,370.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,91.00,127.00
